datum;MS;Tim;CC;Enote;Podjetje;Poklic;H_skupaj;H_1;H_2;H_3;H_bolniska;H_dopust;H_nadure;H_minus;Stej
9.1.2019;8210;41,0;BF;P;Palfinger;CNC operater II;8,0;0,0;0,0;8,0;0,0;0,0;0,0;0,0;1
9.1.2019;8211;92,0;MGK;P;Palfinger;Montažer II;12,0;0,0;8,0;4,0;0,0;0,0;4,0;0,0;1
9.1.2019;8212;85,0;GTC;P;Palfinger;Kljuèavnièar-varilec II;8,0;0,0;0,0;8,0;0,0;0,0;0,0;0,0;1
9.1.2019;8215;41,0;BF;P;Palfinger;Kljuèavnièar II;8,0;8,0;0,0;0,0;0,0;0,0;0,0;0,0;1
9.1.2019;8217;42,0;BF;P;Palfinger;Kljuèavnièar;8,0;8,0;0,0;0,0;0,0;0,0;0,0;0,0;1
9.1.2019;8218;44,0;BF;P;Palfinger;Operater upogibnih strojev II;8,0;0,0;0,0;0,0;0,0;8,0;0,0;0,0;1
9.1.2019;8219;61,0;KSR;P;Palfinger;CNC operater II;8,0;0,0;8,0;0,0;0,0;0,0;0,0;0,0;1
9.1.2019;8223;92,0;MGK;P;Palfinger;Montažer II;10,0;8,0;2,0;0,0;0,0;0,0;2,0;0,0;1
9.1.2019;8225;42,0;BF;P;Palfinger;Kljuèavnièar;12,0;8,0;0,0;4,0;0,0;0,0;4,0;0,0;1
9.1.2019;8227;43,0;BF;P;Palfinger;Kljuèavnièar;8,0;8,0;0,0;0,0;0,0;0,0;0,0;0,0;1
9.1.2019;8229;92,0;MGK;P;Palfinger;Montažer II;9,0;8,0;1,0;0,0;0,0;0,0;1,0;0,0;1
9.1.2019;8230;20,0;INST;PR;Palfinger;Kljuèavnièar-varilec II;8,0;0,0;0,0;0,0;0,0;8,0;0,0;0,0;1
9.1.2019;8232;85,0;GTC;P;Palfinger;Kljuèavnièar-varilec II;8,0;8,0;0,0;0,0;0,0;0,0;0,0;0,0;1
9.1.2019;8234;41,0;BF;P;Palfinger;CNC operater II;8,0;0,0;0,0;0,0;8,0;0,0;0,0;0,0;1
9.1.2019;8235;66,0;KS;P;Palfinger;Kljuèavnièar-varilec II;8,0;0,0;0,0;0,0;8,0;0,0;0,0;0,0;1
9.1.2019;8236;95,0;MGK;P;Palfinger;Montažer II;10,5;2,5;0,0;8,0;0,0;0,0;2,5;0,0;1
9.1.2019;8237;40,0;BF;PR;Palfinger;Delovodja;8,549999999999999;0,3333333333333339;8,0;0,216666666666665;0,0;0,0;0,5499999999999989;0,0;1
9.1.2019;8238;42,0;BF;P;Palfinger;Kljuèavnièar;8,0;8,0;0,0;0,0;0,0;0,0;0,0;0,0;1
9.1.2019;8241;91,0;LAK;P;Palfinger;Operater lakirnice II;8,0;0,0;8,0;0,0;0,0;0,0;0,0;0,0;1
9.1.2019;8243;41,0;BF;P;Palfinger;CNC operater II;8,0;0,0;0,0;8,0;0,0;0,0;0,0;0,0;1
9.1.2019;8246;51,0;GG;P;Palfinger;Kljuèavnièar-varilec;12,0;0,0;8,0;4,0;0,0;0,0;4,0;0,0;1
9.1.2019;8247;67,0;EPS;P;Palfinger;Kljuèavnièar-varilec II;8,0;8,0;0,0;0,0;0,0;0,0;0,0;0,0;1
9.1.2019;8250;85,0;GTC;P;Palfinger;Kljuèavnièar-varilec II;8,0;8,0;0,0;0,0;0,0;0,0;0,0;0,0;1
9.1.2019;8252;71,0;GKC;P;Palfinger;CNC operater;12,0;8,0;4,0;0,0;0,0;0,0;4,0;0,0;1
9.1.2019;8256;43,0;BF;P;Palfinger;CNC operater II;8,0;0,0;0,0;0,0;8,0;0,0;0,0;0,0;1
9.1.2019;8258;42,0;BF;P;Palfinger;Kljuèavnièar;8,0;0,0;0,0;0,0;8,0;0,0;0,0;0,0;1
9.1.2019;8259;41,0;BF;P;Palfinger;CNC operater II;8,0;8,0;0,0;0,0;0,0;0,0;0,0;0,0;1
9.1.2019;8262;67,0;EPS;P;Palfinger;Kljuèavnièar-varilec II;8,0;0,0;8,0;0,0;0,0;0,0;0,0;0,0;1
9.1.2019;8264;76,0;GTC;P;Palfinger;CNC operater;8,0;8,0;0,0;0,0;0,0;0,0;0,0;0,0;1
9.1.2019;8265;80,0;GTC;PR;Palfinger;Tehnolog;9,883333333333333;6,733333333333333;3,1499999999999986;0,0;0,0;0,0;1,8833333333333329;0,0;1
9.1.2019;8266;94,0;MGK;P;Palfinger;Montažer II;8,0;8,0;0,0;0,0;0,0;0,0;0,0;0,0;1
9.1.2019;8268;61,0;KSR;P;Palfinger;Kljuèavnièar-varilec II;8,0;0,0;8,0;0,0;0,0;0,0;0,0;0,0;1
9.1.2019;8270;20,0;INST;PR;Palfinger;Elektrikar-elektronik;8,0;8,0;0,0;0,0;0,0;0,0;0,0;0,0;1
9.1.2019;8272;96,0;MGK;P;Palfinger;CNC operater II;8,0;8,0;0,0;0,0;0,0;0,0;0,0;0,0;1
9.1.2019;8273;80,0;GTC;PR;Palfinger;Delovodja;8,366666666666667;7,15;1,2166666666666668;0,0;0,0;0,0;0,36666666666666714;0,0;1
9.1.2019;8275;20,0;INST;PR;Palfinger;Tehnièna administratorka;8,0;7,0;1,0;0,0;0,0;0,0;0,0;0,0;1
9.1.2019;8277;85,0;GTC;P;Palfinger;Kljuèavnièar-varilec;8,0;0,0;0,0;0,0;8,0;0,0;0,0;0,0;1
9.1.2019;8278;72,0;GKC;P;Palfinger;Kljuèavnièar-varilec;4,500000000000001;4,050000000000001;0,0;0,4500000000000002;0,0;0,0;0,0;-3,499999999999999;1
9.1.2019;8280;61,0;KSR;P;Palfinger;CNC operater;8,0;0,0;8,0;0,0;0,0;0,0;0,0;0,0;1
9.1.2019;8282;61,0;KSR;P;Palfinger;CNC operater;8,0;0,0;0,0;8,0;0,0;0,0;0,0;0,0;1
9.1.2019;8283;84,0;GTC;P;Palfinger;Kljuèavnièar-varilec;8,0;0,0;0,0;8,0;0,0;0,0;0,0;0,0;1
9.1.2019;8284;85,0;GTC;P;Palfinger;Kljuèavnièar-varilec;8,0;0,0;0,0;0,0;8,0;0,0;0,0;0,0;1
9.1.2019;8287;59,0;EPS;P;Palfinger;Kljuèavnièar-varilec II;8,0;0,0;0,0;8,0;0,0;0,0;0,0;0,0;1
9.1.2019;8288;85,0;GTC;P;Palfinger;Kljuèavnièar-varilec II;8,0;8,0;0,0;0,0;0,0;0,0;0,0;0,0;1
9.1.2019;8289;85,0;GTC;P;Palfinger;Kljuèavnièar-varilec II;8,0;0,0;0,0;8,0;0,0;0,0;0,0;0,0;1
9.1.2019;8292;68,0;KS;P;Palfinger;Kljuèavnièar-varilec II;8,0;8,0;0,0;0,0;0,0;0,0;0,0;0,0;1
9.1.2019;8294;79,0;GKC;P;Palfinger;Kljuèavnièar-varilec II;12,0;0,0;4,0;8,0;0,0;0,0;4,0;0,0;1
9.1.2019;8295;52,0;GG;P;Palfinger;Kljuèavnièar-varilec;8,0;8,0;0,0;0,0;0,0;0,0;0,0;0,0;1
9.1.2019;8296;57,0;EPS;P;Palfinger;Kljuèavnièar-varilec II;8,0;0,0;8,0;0,0;0,0;0,0;0,0;0,0;1
9.1.2019;8298;85,0;GTC;P;Palfinger;Kljuèavnièar-varilec II;8,0;0,0;0,0;8,0;0,0;0,0;0,0;0,0;1
9.1.2019;8299;67,0;EPS;P;Palfinger;Kljuèavnièar-varilec II;8,0;0,0;8,0;0,0;0,0;0,0;0,0;0,0;1
9.1.2019;8300;79,0;GKC;P;Palfinger;Kljuèavnièar-varilec II;12,0;8,0;4,0;0,0;0,0;0,0;4,0;0,0;1
9.1.2019;8301;51,0;GG;P;Palfinger;Varilec na robotu;8,0;0,0;0,0;8,0;0,0;0,0;0,0;0,0;1
9.1.2019;8302;85,0;GTC;P;Palfinger;Kljuèavnièar-varilec II;8,0;8,0;0,0;0,0;0,0;0,0;0,0;0,0;1
9.1.2019;8303;79,0;GKC;P;Palfinger;Kljuèavnièar-varilec II;8,0;0,0;0,0;8,0;0,0;0,0;0,0;0,0;1
9.1.2019;8304;70,0;GKC;PR;Palfinger;Proizvodni logistik II;8,366666666666667;7,25;1,1166666666666671;0,0;0,0;0,0;0,36666666666666714;0,0;1
9.1.2019;8306;72,0;GKC;P;Palfinger;Kljuèavnièar-varilec II;8,0;8,0;0,0;0,0;0,0;0,0;0,0;0,0;1
9.1.2019;9017;61,0;KSR;P;Palfinger;CNC operater;8,0;0,0;8,0;0,0;0,0;0,0;0,0;0,0;1
9.1.2019;9020;42,0;BF;P;Palfinger;Kljuèavnièar II;8,0;0,0;0,0;8,0;0,0;0,0;0,0;0,0;1
9.1.2019;9028;70,0;GKC;PR;Palfinger;Skladišènik;8,0;0,0;8,0;0,0;0,0;0,0;0,0;0,0;1
9.1.2019;9038;41,0;BF;P;Palfinger;CNC operater II;8,0;8,0;0,0;0,0;0,0;0,0;0,0;0,0;1
9.1.2019;9043;54,0;GG;P;Palfinger;CNC operater;8,0;8,0;0,0;0,0;0,0;0,0;0,0;0,0;1
9.1.2019;9046;61,0;KSR;P;Palfinger;Kljuèavnièar z omejitvami;8,0;8,0;0,0;0,0;0,0;0,0;0,0;0,0;1
9.1.2019;9049;44,0;BF;P;Palfinger;Operater upogibnih strojev II;8,0;8,0;0,0;0,0;0,0;0,0;0,0;0,0;1
9.1.2019;9060;43,0;BF;P;Palfinger;CNC operater;8,0;0,0;0,0;8,0;0,0;0,0;0,0;0,0;1
9.1.2019;9070;16,0;AT;PR;Palfinger;Tehnolog;8,716666666666667;8,0;0,5;0,21666666666666679;0,0;0,0;0,7166666666666668;0,0;1
9.1.2019;9074;42,0;BF;P;Palfinger;Kljuèavnièar II;8,0;0,0;8,0;0,0;0,0;0,0;0,0;0,0;1
9.1.2019;9075;52,0;GG;P;Palfinger;Kljuèavnièar-varilec;8,0;0,0;8,0;0,0;0,0;0,0;0,0;0,0;1
9.1.2019;9079;79,0;GKC;P;Palfinger;Kljuèavnièar-varilec;8,0;0,0;8,0;0,0;0,0;0,0;0,0;0,0;1
9.1.2019;9084;40,0;BF;PR;Palfinger;Delovodja;7,883333333333334;7,7;0,18333333333333357;0,0;0,0;0,0;0,0;-0,11666666666666625;1
9.1.2019;9086;67,0;EPS;P;Palfinger;Kljuèavnièar-varilec;8,0;0,0;0,0;8,0;0,0;0,0;0,0;0,0;1
9.1.2019;9092;50,0;GG;PR;Palfinger;Voznik vilièarja;10,0;8,0;0,0;2,0;0,0;0,0;2,0;0,0;1
9.1.2019;9100;42,0;BF;P;Palfinger;Kljuèavnièar;11,0;8,0;0,0;3,0;0,0;0,0;3,0;0,0;1
9.1.2019;9102;72,0;GKC;P;Palfinger;Kljuèavnièar-varilec;8,0;0,0;0,0;0,0;8,0;0,0;0,0;0,0;1
9.1.2019;9103;50,0;GG;PR;Palfinger;Delovodja;8,866666666666667;0,3000000000000007;8,0;0,5666666666666664;0,0;0,0;0,8666666666666671;0,0;1
9.1.2019;9108;90,0;MGK;PR;Palfinger;Proizvodni logistik;11,633333333333333;8,0;1,75;1,8833333333333337;0,0;0,0;3,633333333333333;0,0;1
9.1.2019;9109;52,0;GG;P;Palfinger;Varilec z omejitvami;8,0;0,0;8,0;0,0;0,0;0,0;0,0;0,0;1
9.1.2019;9113;70,0;GKC;PR;Palfinger;Kontrolor II;10,2;8,0;1,8833333333333329;0,31666666666666643;0,0;0,0;2,1999999999999993;0,0;1
9.1.2019;9118;17,0;ST;PR;Palfinger;Programer varilnih robotov;8,333333333333332;8,0;0,0;0,33333333333333304;0,0;0,0;0,33333333333333215;0,0;1
9.1.2019;9120;40,0;BF;PR;Palfinger;Izdelovalec krojnih pol;8,716666666666669;8,0;0,08333333333333393;0,6333333333333337;0,0;0,0;0,7166666666666686;0,0;1
9.1.2019;9121;12,0;LOG;PR;Palfinger;Odpremnik;8,0;0,0;8,0;0,0;0,0;0,0;0,0;0,0;1
9.1.2019;9122;66,0;KS;P;Palfinger;kljuèavnièar-varilec;8,0;0,0;0,0;8,0;0,0;0,0;0,0;0,0;1
9.1.2019;9125;41,0;BF;P;Palfinger;CNC operater II;8,0;0,0;8,0;0,0;0,0;0,0;0,0;0,0;1
9.1.2019;9129;66,0;KS;P;Palfinger;Kljuèavnièar-varilec;8,0;0,0;8,0;0,0;0,0;0,0;0,0;0,0;1
9.1.2019;9133;85,0;GTC;P;Palfinger;Kljuèavnièar-varilec;8,0;0,0;8,0;0,0;0,0;0,0;0,0;0,0;1
9.1.2019;9140;12,0;LOG;PR;Palfinger;Voznik vilièarja;8,0;8,0;0,0;0,0;0,0;0,0;0,0;0,0;1
9.1.2019;9142;21,0;QM;PR;Palfinger;Kontrolor;10,5;0,8166666666666664;8,0;1,6833333333333336;0,0;0,0;2,5;0,0;1
9.1.2019;9143;42,0;BF;P;Palfinger;Kljuèavnièar;8,5;0,0;7,5;1,0;0,0;0,0;0,5;0,0;1
9.1.2019;9144;43,0;BF;P;Palfinger;CNC operater;8,0;8,0;0,0;0,0;0,0;0,0;0,0;0,0;1
9.1.2019;9147;40,0;BF;PR;Palfinger;Voznik vilièarja;8,0;8,0;0,0;0,0;0,0;0,0;0,0;0,0;1
9.1.2019;9148;43,0;BF;P;Palfinger;CNC operater;8,0;0,0;0,0;0,0;8,0;0,0;0,0;0,0;1
9.1.2019;9149;91,0;LAK;P;Palfinger;Voznik vilièarja;12,0;8,0;4,0;0,0;0,0;0,0;4,0;0,0;1
9.1.2019;9151;79,0;GKC;P;Palfinger;Kljuèavnièar-varilec;8,0;8,0;0,0;0,0;0,0;0,0;0,0;0,0;1
9.1.2019;9160;43,0;BF;P;Palfinger;Kljuèavnièar;10,0;4,0;6,0;0,0;0,0;0,0;2,0;0,0;1
9.1.2019;9163;50,0;GG;PR;Palfinger;Proizvodni logistik;8,55;8,0;0,0;0,5499999999999998;0,0;0,0;0,5500000000000007;0,0;1
9.1.2019;9165;82,0;GTC;P;Palfinger;Kljuèavnièar;8,0;8,0;0,0;0,0;0,0;0,0;0,0;0,0;1
9.1.2019;9171;62,0;KS;P;Palfinger;Kljuèavnièar-varilec;8,0;0,0;8,0;0,0;0,0;0,0;0,0;0,0;1
9.1.2019;9174;92,0;MGK;P;Palfinger;Montažer;8,0;0,0;0,0;8,0;0,0;0,0;0,0;0,0;1
9.1.2019;9175;61,0;KSR;P;Palfinger;NC in CNC operater I;8,0;8,0;0,0;0,0;0,0;0,0;0,0;0,0;1
9.1.2019;9181;41,0;BF;P;Palfinger;CNC operater II;8,0;0,0;8,0;0,0;0,0;0,0;0,0;0,0;1
9.1.2019;9182;70,0;GKC;PR;Palfinger;Delovodja;8,7;8,0;0,18333333333333357;0,5166666666666666;0,0;0,0;0,6999999999999993;0,0;1
9.1.2019;9185;60,0;KS;PR;Palfinger;Kontrolor;8,4;8,0;0,033333333333333215;0,36666666666666714;0,0;0,0;0,40000000000000036;0,0;1
9.1.2019;9186;30,0;EPS;P;Palfinger;Kontrolor;8,4;8,0;0,033333333333333215;0,36666666666666714;0,0;0,0;0,40000000000000036;0,0;1
9.1.2019;9187;20,0;INST;PR;Palfinger;Elektrikar-kljuèavnièar;8,0;8,0;0,0;0,0;0,0;0,0;0,0;0,0;1
9.1.2019;9189;42,0;BF;P;Palfinger;Kljuèavnièar;12,0;0,0;6,0;6,0;0,0;0,0;4,0;0,0;1
9.1.2019;9193;17,0;ST;PR;Palfinger;Varilni mojster EWS;8,4;8,0;0,033333333333333215;0,36666666666666714;0,0;0,0;0,40000000000000036;0,0;1
9.1.2019;9194;56,0;GG;P;Palfinger;CNC operater;8,0;8,0;0,0;0,0;0,0;0,0;0,0;0,0;1
9.1.2019;9195;44,0;BF;P;Palfinger;Operater upogibnih strojev II;8,0;0,0;0,0;8,0;0,0;0,0;0,0;0,0;1
9.1.2019;9197;42,0;BF;P;Palfinger;Kljuèavnièar;8,0;0,0;0,0;8,0;0,0;0,0;0,0;0,0;1
9.1.2019;9200;43,0;BF;P;Palfinger;Kljuèavnièar;8,0;0,0;8,0;0,0;0,0;0,0;0,0;0,0;1
9.1.2019;9210;41,0;BF;P;Palfinger;CNC operater II;8,0;0,0;0,0;8,0;0,0;0,0;0,0;0,0;1
9.1.2019;9211;61,0;KSR;P;Palfinger;CNC operater;8,0;0,0;0,0;8,0;0,0;0,0;0,0;0,0;1
9.1.2019;9213;70,0;GKC;PR;Palfinger;Delovodja;8,766666666666666;4,0;4,766666666666666;0,0;0,0;0,0;0,7666666666666657;0,0;1
9.1.2019;9215;61,0;KSR;P;Palfinger;Kljuèavnièar-varilec;8,05;7,483333333333333;0,5666666666666664;0,0;0,0;0,0;0,05000000000000071;0,0;1
9.1.2019;9216;61,0;KSR;P;Palfinger;Kljuèavnièar-varilec;8,0;8,0;0,0;0,0;0,0;0,0;0,0;0,0;1
9.1.2019;9217;79,0;GKC;P;Palfinger;Kljuèavnièar-varilec;8,0;0,0;8,0;0,0;0,0;0,0;0,0;0,0;1
9.1.2019;9218;51,0;GG;P;Palfinger;Varilec na robotu;8,0;8,0;0,0;0,0;0,0;0,0;0,0;0,0;1
9.1.2019;9219;56,0;GG;P;Palfinger;CNC operater;8,0;0,0;8,0;0,0;0,0;0,0;0,0;0,0;1
9.1.2019;9225;15,0;PPS;PR;Palfinger;Kljuèavnièar z omejitvami;8,0;8,0;0,0;0,0;0,0;0,0;0,0;0,0;1
9.1.2019;9229;41,0;BF;P;Palfinger;CNC operater II;8,0;8,0;0,0;0,0;0,0;0,0;0,0;0,0;1
9.1.2019;9230;42,0;BF;P;Palfinger;CNC operater II;10,0;0,0;8,0;2,0;0,0;0,0;2,0;0,0;1
9.1.2019;9231;58,0;EPS;P;Palfinger;Varilec na robotu;8,0;8,0;0,0;0,0;0,0;0,0;0,0;0,0;1
9.1.2019;9232;50,0;EPS;PR;Palfinger;Delovodja;6,9;6,550000000000001;0,0;0,34999999999999964;0,0;0,0;0,0;-1,0999999999999996;1
9.1.2019;9240;90,0;MGK;PR;Palfinger;Kontrolor;8,233333333333334;7,833333333333333;0,40000000000000036;0,0;0,0;0,0;0,23333333333333428;0,0;1
9.1.2019;9242;77,0;GKC;P;Palfinger;CNC operater;8,15;7,283333333333333;0,8666666666666671;0,0;0,0;0,0;0,15000000000000036;0,0;1
9.1.2019;9244;30,0;EPS;P;Palfinger;Kontrolor;8,4;8,0;0,033333333333333215;0,36666666666666714;0,0;0,0;0,40000000000000036;0,0;1
9.1.2019;9246;21,0;QM;PR;Palfinger;Kontrolor;8,533333333333333;8,0;0,13333333333333286;0,40000000000000036;0,0;0,0;0,5333333333333332;0,0;1
9.1.2019;9247;53,0;GG;P;Palfinger;Kljuèavnièar-varilec;8,0;0,0;8,0;0,0;0,0;0,0;0,0;0,0;1
9.1.2019;9252;71,0;GKC;P;Palfinger;CNC operater;8,0;0,0;0,0;0,0;8,0;0,0;0,0;0,0;1
9.1.2019;9259;70,0;GKC;PR;Palfinger;Voznik vilièarja z omejitvami;8,0;0,0;8,0;0,0;0,0;0,0;0,0;0,0;1
9.1.2019;9273;41,0;BF;P;Palfinger;Kljuèavnièar II;8,0;0,0;8,0;0,0;0,0;0,0;0,0;0,0;1
9.1.2019;9279;20,0;INSTG;PR;Palfinger;Vzdrževalec okolja;8,0;8,0;0,0;0,0;0,0;0,0;0,0;0,0;1
9.1.2019;9282;84,0;GTC;P;Palfinger;Kljuèavnièar-varilec;8,0;0,0;8,0;0,0;0,0;0,0;0,0;0,0;1
9.1.2019;9289;52,0;GG;P;Palfinger;Kljuèavnièar-varilec;8,0;0,0;8,0;0,0;0,0;0,0;0,0;0,0;1
9.1.2019;9297;92,0;MGK;P;Palfinger;Montažer;8,0;0,0;0,0;0,0;0,0;8,0;0,0;0,0;1
9.1.2019;9301;19,0;WZA;PR;Palfinger;Vzdrževanje delovnih sredstev;8,983333333333334;7,966666666666667;0,0;1,0166666666666666;0,0;0,0;0,9833333333333343;0,0;1
9.1.2019;9303;80,0;GTC;PR;Palfinger;Delovodja;8,7;8,0;0,2333333333333325;0,4666666666666668;0,0;0,0;0,6999999999999993;0,0;1
9.1.2019;9304;61,0;KSR;P;Palfinger;CNC operater;8,0;8,0;0,0;0,0;0,0;0,0;0,0;0,0;1
9.1.2019;9307;55,0;GG;P;Palfinger;Varilec na robotu;8,0;8,0;0,0;0,0;0,0;0,0;0,0;0,0;1
9.1.2019;9313;92,0;MGK;P;Palfinger;Montažer;12,0;0,0;8,0;4,0;0,0;0,0;4,0;0,0;1
9.1.2019;9315;20,0;INST;PR;Palfinger;Vzdrževanje-Palfinger;8,0;8,0;0,0;0,0;0,0;0,0;0,0;0,0;1
9.1.2019;9319;20,0;INSTG;PR;Palfinger;Kurir;8,5;8,0;0,0;0,5;0,0;0,0;0,5;0,0;1
9.1.2019;9321;64,0;KS;P;Palfinger;CNC operater;8,0;0,0;0,0;8,0;0,0;0,0;0,0;0,0;1
9.1.2019;9324;20,0;INST;PR;Palfinger;Elektrikar-elektronik;8,366666666666667;7,016666666666667;1,3499999999999996;0,0;0,0;0,0;0,36666666666666714;0,0;1
9.1.2019;9326;92,0;MGK;P;Palfinger;Montažer;12,0;3,0;8,0;1,0;0,0;0,0;4,0;0,0;1
9.1.2019;9332;79,0;GKC;P;Palfinger;Kljuèavnièar-varilec;8,0;0,0;0,0;8,0;0,0;0,0;0,0;0,0;1
9.1.2019;9333;53,0;GG;P;Palfinger;Kljuèavnièar-varilec;8,0;8,0;0,0;0,0;0,0;0,0;0,0;0,0;1
9.1.2019;9336;94,0;MGK;P;Palfinger;Montažer;8,0;8,0;0,0;0,0;0,0;0,0;0,0;0,0;1
9.1.2019;9339;66,0;KS;P;Palfinger;Kljuèavnièar-varilec;8,0;0,0;8,0;0,0;0,0;0,0;0,0;0,0;1
9.1.2019;9340;43,0;BF;P;Palfinger;CNC operater;8,0;0,0;0,0;0,0;8,0;0,0;0,0;0,0;1
9.1.2019;9344;65,0;KS;P;Palfinger;Kljuèavnièar-varilec;8,0;8,0;0,0;0,0;0,0;0,0;0,0;0,0;1
9.1.2019;9345;55,0;GG;P;Palfinger;Varilec na robotu;8,0;0,0;0,0;0,0;8,0;0,0;0,0;0,0;1
9.1.2019;9346;42,0;BF;P;Palfinger;Kljuèavnièar;8,0;8,0;0,0;0,0;0,0;0,0;0,0;0,0;1
9.1.2019;9347;85,0;GTC;P;Palfinger;Kljuèavnièar-varilec;8,0;0,0;8,0;0,0;0,0;0,0;0,0;0,0;1
9.1.2019;9348;67,0;EPS;P;Palfinger;Varilec na robotu;8,0;8,0;0,0;0,0;0,0;0,0;0,0;0,0;1
9.1.2019;9353;20,0;INST;PR;Palfinger;Vzdrževanje-Palfinger;8,0;8,0;0,0;0,0;0,0;0,0;0,0;0,0;1
9.1.2019;9357;17,0;ST;PR;Palfinger;Varilni mojster EWS;8,4;8,0;0,016666666666667496;0,38333333333333286;0,0;0,0;0,40000000000000036;0,0;1
9.1.2019;9359;70,0;GKC;PR;Palfinger;Delovodja;6,699999999999999;0,0;0,38333333333333286;6,316666666666666;0,0;0,0;0,0;-1,3000000000000007;1
9.1.2019;9361;21,0;QM;PR;Palfinger;Kontrolor;8,433333333333334;8,0;0,0;0,43333333333333357;0,0;0,0;0,43333333333333357;0,0;1
9.1.2019;9369;41,0;BF;P;Palfinger;CNC operater II;8,0;0,0;0,0;0,0;8,0;0,0;0,0;0,0;1
9.1.2019;9376;85,0;GTC;P;Palfinger;Kljuèavnièar-varilec;8,0;0,0;0,0;8,0;0,0;0,0;0,0;0,0;1
9.1.2019;9377;90,0;MGK;PR;Palfinger;Tehnolog;8,733333333333333;7,25;1,4833333333333325;0,0;0,0;0,0;0,7333333333333325;0,0;1
9.1.2019;9381;57,0;EPS;P;Palfinger;Varilec na robotu;8,0;0,0;8,0;0,0;0,0;0,0;0,0;0,0;1
9.1.2019;9383;91,0;LAK;P;Palfinger;Kljuèavnièar-varilec;8,0;0,0;0,0;8,0;0,0;0,0;0,0;0,0;1
9.1.2019;9385;70,0;GKC;PR;Palfinger;Kontrolor II;8,0;0,0;0,0;0,0;0,0;8,0;0,0;0,0;1
9.1.2019;9386;79,0;GKC;P;Palfinger;Varilec;8,0;0,0;8,0;0,0;0,0;0,0;0,0;0,0;1
9.1.2019;9390;91,0;LAK;PR;Palfinger;Proizvodni logistik z omejitvami;8,5;8,0;0,5;0,0;0,0;0,0;0,5;0,0;1
9.1.2019;9392;51,0;GG;P;Palfinger;Kljuèavnièar-varilec;8,0;0,0;0,0;0,0;8,0;0,0;0,0;0,0;1
9.1.2019;9394;68,0;KS;P;Palfinger;Kljuèavnièar-varilec;8,0;8,0;0,0;0,0;0,0;0,0;0,0;0,0;1
9.1.2019;9396;44,0;BF;P;Palfinger;Operater upogibnih strojev II;8,0;8,0;0,0;0,0;0,0;0,0;0,0;0,0;1
9.1.2019;9399;64,0;KS;P;Palfinger;CNC operater;8,0;8,0;0,0;0,0;0,0;0,0;0,0;0,0;1
9.1.2019;9401;79,0;GKC;P;Palfinger;Varilec;8,0;8,0;0,0;0,0;0,0;0,0;0,0;0,0;1
9.1.2019;9403;92,0;MGK;P;Palfinger;Montažer;8,0;0,0;8,0;0,0;0,0;0,0;0,0;0,0;1
9.1.2019;9411;94,0;MGK;P;Palfinger;Kljuèavnièar-varilec;8,0;0,0;0,0;8,0;0,0;0,0;0,0;0,0;1
9.1.2019;9414;67,0;EPS;P;Palfinger;Varilec na robotu;8,0;8,0;0,0;0,0;0,0;0,0;0,0;0,0;1
9.1.2019;9415;30,0;KS;P;Palfinger;Skladišènik;8,0;0,0;0,0;0,0;8,0;0,0;0,0;0,0;1
9.1.2019;9421;76,0;GTC;P;Palfinger;CNC operater;8,0;0,0;8,0;0,0;0,0;0,0;0,0;0,0;1
9.1.2019;9423;92,0;MGK;P;Palfinger;Montažer;8,0;8,0;0,0;0,0;0,0;0,0;0,0;0,0;1
9.1.2019;9432;79,0;GKC;P;Palfinger;Kljuèavnièar-varilec;8,0;0,0;8,0;0,0;0,0;0,0;0,0;0,0;1
9.1.2019;9433;56,0;GG;P;Palfinger;CNC operater;8,0;0,0;8,0;0,0;0,0;0,0;0,0;0,0;1
9.1.2019;9446;61,0;KSR;P;Palfinger;CNC operater II;8,0;0,0;8,0;0,0;0,0;0,0;0,0;0,0;1
9.1.2019;9451;79,0;GKC;P;Palfinger;Kljuèavnièar-varilec;8,0;8,0;0,0;0,0;0,0;0,0;0,0;0,0;1
9.1.2019;9456;94,0;MGK;P;Palfinger;Montažer;8,0;8,0;0,0;0,0;0,0;0,0;0,0;0,0;1
9.1.2019;9457;53,0;GG;P;Palfinger;Kljuèavnièar-varilec;8,0;0,0;0,0;0,0;8,0;0,0;0,0;0,0;1
9.1.2019;9467;91,0;LAK;P;Palfinger;Lièar;8,0;0,0;0,0;0,0;0,0;8,0;0,0;0,0;1
9.1.2019;9471;90,0;MGK;PR;Palfinger;Skladišènik;10,0;8,0;2,0;0,0;0,0;0,0;2,0;0,0;1
9.1.2019;9476;41,0;BF;P;Palfinger;CNC operater II;8,0;0,0;0,0;8,0;0,0;0,0;0,0;0,0;1
9.1.2019;9477;94,0;MGK;P;Palfinger;Montažer;12,0;8,0;4,0;0,0;0,0;0,0;4,0;0,0;1
9.1.2019;9478;20,0;INST;PR;Palfinger;Elektrikar-kljuèavnièar;8,0;0,0;0,0;0,0;8,0;0,0;0,0;0,0;1
9.1.2019;9482;58,0;EPS;P;Palfinger;Varilec na robotu;8,0;8,0;0,0;0,0;0,0;0,0;0,0;0,0;1
9.1.2019;9483;79,0;GKC;P;Palfinger;Kljuèavnièar-varilec;8,0;8,0;0,0;0,0;0,0;0,0;0,0;0,0;1
9.1.2019;9486;44,0;BF;P;Palfinger;Operater upogibnih strojev II;8,0;0,0;8,0;0,0;0,0;0,0;0,0;0,0;1
